,Date,Open,created_at,polarity,subjectivity
6612,,,Wed Feb 26 15:20:03 +0000 2020,0.0,0.5
6613,,,Wed Feb 26 15:18:00 +0000 2020,0.0,0.0
6614,,,Wed Feb 26 15:12:34 +0000 2020,0.3928571428571429,0.5178571428571428
6615,,,Wed Feb 26 15:12:25 +0000 2020,0.0,0.0
6616,,,Wed Feb 26 15:10:57 +0000 2020,0.0,0.0
6617,,,Wed Feb 26 15:09:18 +0000 2020,0.3928571428571429,0.5178571428571428
6618,,,Wed Feb 26 15:09:04 +0000 2020,0.5,0.5
6619,,,Wed Feb 26 15:08:51 +0000 2020,0.2857142857142857,0.5357142857142857
6620,,,Wed Feb 26 15:05:33 +0000 2020,-0.125,0.4
6621,,,Wed Feb 26 15:03:22 +0000 2020,0.5,0.5
6622,,,Wed Feb 26 15:03:16 +0000 2020,0.3928571428571429,0.5178571428571428
6623,,,Wed Feb 26 14:58:51 +0000 2020,0.5,0.5
6624,,,Wed Feb 26 14:55:55 +0000 2020,0.0,0.0
6625,,,Wed Feb 26 14:55:46 +0000 2020,0.3928571428571429,0.5178571428571428
6626,,,Wed Feb 26 14:55:20 +0000 2020,0.0,0.0
6627,,,Wed Feb 26 14:54:20 +0000 2020,0.0,0.0
6628,,,Wed Feb 26 14:54:07 +0000 2020,0.0,0.0
6629,,,Wed Feb 26 14:53:40 +0000 2020,0.0,0.0
6630,,,Wed Feb 26 14:53:31 +0000 2020,0.0,0.0
6631,,,Wed Feb 26 14:52:00 +0000 2020,0.5,0.5
6632,,,Wed Feb 26 14:51:18 +0000 2020,0.0,0.0
6633,,,Wed Feb 26 14:50:49 +0000 2020,0.3928571428571429,0.5178571428571428
6634,,,Wed Feb 26 14:49:11 +0000 2020,0.5,0.5
6635,,,Wed Feb 26 14:48:46 +0000 2020,0.5,0.5
6636,,,Wed Feb 26 14:47:52 +0000 2020,0.0,0.0
6637,,,Wed Feb 26 14:47:44 +0000 2020,-0.25,0.4
6638,,,Wed Feb 26 14:44:30 +0000 2020,-1.0,1.0
6639,,,Wed Feb 26 14:43:28 +0000 2020,0.5,0.5
6640,,,Wed Feb 26 14:43:23 +0000 2020,0.0,0.0
6641,,,Wed Feb 26 14:42:59 +0000 2020,0.0,0.0
6642,,,Wed Feb 26 14:40:20 +0000 2020,0.0,0.0
6643,,,Wed Feb 26 14:38:33 +0000 2020,0.0,0.1
6644,,,Wed Feb 26 14:37:20 +0000 2020,0.3928571428571429,0.5178571428571428
6645,,,Wed Feb 26 14:34:15 +0000 2020,0.8,0.75
6646,,,Wed Feb 26 14:34:14 +0000 2020,0.3928571428571429,0.5178571428571428
6647,,,Wed Feb 26 14:33:50 +0000 2020,0.0,0.0
6648,,,Wed Feb 26 14:32:39 +0000 2020,0.15,0.3
6649,,,Wed Feb 26 14:31:55 +0000 2020,0.0,0.0
6650,,,Wed Feb 26 14:30:46 +0000 2020,0.0,0.0
6651,,,Wed Feb 26 14:30:35 +0000 2020,0.10000000000000002,0.3833333333333333
6652,,,Wed Feb 26 14:28:52 +0000 2020,0.0,0.0
6653,,,Wed Feb 26 14:28:45 +0000 2020,0.8,1.0
6654,,,Wed Feb 26 14:28:37 +0000 2020,0.0,0.0
6655,,,Wed Feb 26 14:24:54 +0000 2020,0.0,0.0
6656,,,Wed Feb 26 14:22:39 +0000 2020,0.5,0.5
6657,,,Wed Feb 26 14:20:43 +0000 2020,0.0,0.0
6658,,,Wed Feb 26 14:19:18 +0000 2020,0.3928571428571429,0.5178571428571428
6659,,,Wed Feb 26 14:19:03 +0000 2020,0.0,0.0
6660,,,Wed Feb 26 14:17:22 +0000 2020,0.5,0.5
6661,,,Wed Feb 26 14:16:36 +0000 2020,-0.1,1.0
6662,,,Wed Feb 26 14:15:41 +0000 2020,0.3928571428571429,0.5178571428571428
6663,,,Wed Feb 26 14:13:34 +0000 2020,0.0,0.0
6664,,,Wed Feb 26 14:13:12 +0000 2020,0.0,0.0
6665,,,Wed Feb 26 14:12:17 +0000 2020,0.5,0.5
6666,,,Wed Feb 26 14:11:23 +0000 2020,0.0,0.0
6667,,,Wed Feb 26 14:11:22 +0000 2020,0.0,0.0
6668,,,Wed Feb 26 14:11:17 +0000 2020,0.3928571428571429,0.5178571428571428
6669,,,Wed Feb 26 14:10:13 +0000 2020,0.0,0.0
6670,,,Wed Feb 26 14:10:03 +0000 2020,0.0,0.0
6671,,,Wed Feb 26 14:09:50 +0000 2020,0.0,0.0
6672,,,Wed Feb 26 14:09:48 +0000 2020,0.5,0.5
6673,,,Wed Feb 26 14:09:23 +0000 2020,0.3,0.1
6674,,,Wed Feb 26 14:09:13 +0000 2020,0.0,0.0
6675,,,Wed Feb 26 14:09:05 +0000 2020,0.0,0.0
6676,,,Wed Feb 26 14:08:14 +0000 2020,0.0,0.0
6677,,,Wed Feb 26 14:08:10 +0000 2020,-0.175,0.4
6678,,,Wed Feb 26 14:07:53 +0000 2020,0.0,0.0
6679,,,Wed Feb 26 14:07:43 +0000 2020,0.0,0.0
6680,,,Wed Feb 26 14:07:26 +0000 2020,0.0,0.0
6681,,,Wed Feb 26 14:07:06 +0000 2020,0.2857142857142857,0.5357142857142857
6682,,,Wed Feb 26 14:06:47 +0000 2020,0.5,0.5
6683,,,Wed Feb 26 14:06:29 +0000 2020,0.0,0.0
6684,,,Wed Feb 26 14:06:22 +0000 2020,0.0,0.0
6685,,,Wed Feb 26 14:05:57 +0000 2020,0.2,0.30000000000000004
6686,,,Wed Feb 26 14:04:18 +0000 2020,0.3928571428571429,0.5178571428571428
6687,,,Wed Feb 26 14:02:34 +0000 2020,0.0,0.0
6688,,,Wed Feb 26 14:02:19 +0000 2020,0.0,0.0
6689,,,Wed Feb 26 14:01:51 +0000 2020,0.3928571428571429,0.5178571428571428
6690,,,Wed Feb 26 14:01:09 +0000 2020,0.0,0.0
6691,,,Wed Feb 26 14:00:46 +0000 2020,0.0,0.0
6692,,,Wed Feb 26 13:57:48 +0000 2020,0.3928571428571429,0.5178571428571428
6693,,,Wed Feb 26 13:55:46 +0000 2020,0.3928571428571429,0.5178571428571428
6694,,,Wed Feb 26 13:54:04 +0000 2020,0.5,0.5
6695,,,Wed Feb 26 13:53:29 +0000 2020,0.3928571428571429,0.5178571428571428
6696,,,Wed Feb 26 13:53:22 +0000 2020,0.0,0.0
6697,,,Wed Feb 26 13:51:51 +0000 2020,0.0,0.0
6698,,,Wed Feb 26 13:51:32 +0000 2020,0.5,0.5
6699,,,Wed Feb 26 13:50:56 +0000 2020,0.5,0.5
6700,,,Wed Feb 26 13:50:48 +0000 2020,-0.025568181818181827,0.4772727272727273
6701,,,Wed Feb 26 13:50:30 +0000 2020,-0.025568181818181827,0.4772727272727273
6702,,,Wed Feb 26 13:50:27 +0000 2020,0.0,0.0
6703,,,Wed Feb 26 13:45:19 +0000 2020,0.0,0.0
6704,,,Wed Feb 26 13:43:53 +0000 2020,0.5,0.5
6705,,,Wed Feb 26 13:42:53 +0000 2020,0.0,0.0
6706,,,Wed Feb 26 13:42:36 +0000 2020,0.3928571428571429,0.5178571428571428
6707,,,Wed Feb 26 13:42:06 +0000 2020,0.3928571428571429,0.5178571428571428
6708,,,Wed Feb 26 13:41:16 +0000 2020,0.5,0.5
6709,,,Wed Feb 26 13:40:20 +0000 2020,0.3928571428571429,0.5178571428571428
6710,,,Wed Feb 26 13:39:55 +0000 2020,-0.11111111111111112,0.17777777777777778
6711,,,Wed Feb 26 13:39:21 +0000 2020,0.5,0.5
6712,,,Wed Feb 26 13:39:05 +0000 2020,0.5,0.5
6713,,,Wed Feb 26 13:38:55 +0000 2020,0.3928571428571429,0.5178571428571428
6714,,,Wed Feb 26 13:38:40 +0000 2020,0.5,0.5
6715,,,Wed Feb 26 13:38:00 +0000 2020,0.3928571428571429,0.5178571428571428
6716,,,Wed Feb 26 13:37:52 +0000 2020,0.3928571428571429,0.5178571428571428
6717,,,Wed Feb 26 13:37:43 +0000 2020,0.0,0.0
6718,,,Wed Feb 26 13:36:16 +0000 2020,0.3928571428571429,0.5178571428571428
6719,,,Wed Feb 26 13:35:50 +0000 2020,0.3928571428571429,0.5178571428571428
6720,,,Wed Feb 26 13:35:26 +0000 2020,0.5,0.5
6721,,,Wed Feb 26 13:35:11 +0000 2020,0.3928571428571429,0.5178571428571428
6722,,,Wed Feb 26 13:34:17 +0000 2020,0.0,0.0
6723,,,Wed Feb 26 13:34:07 +0000 2020,0.5,0.5
6724,,,Wed Feb 26 13:34:05 +0000 2020,0.3928571428571429,0.5178571428571428
6725,,,Wed Feb 26 13:33:36 +0000 2020,0.5,0.5
6726,,,Wed Feb 26 13:31:53 +0000 2020,0.22857142857142854,0.5119047619047619
6727,,,Wed Feb 26 13:31:11 +0000 2020,0.3928571428571429,0.5178571428571428
6728,,,Wed Feb 26 13:30:47 +0000 2020,0.3928571428571429,0.5178571428571428
6729,,,Wed Feb 26 13:29:08 +0000 2020,0.3928571428571429,0.5178571428571428
6730,,,Wed Feb 26 13:28:48 +0000 2020,0.5,0.5
6731,,,Wed Feb 26 13:26:34 +0000 2020,0.3928571428571429,0.5178571428571428
6732,,,Wed Feb 26 13:25:20 +0000 2020,0.3928571428571429,0.5178571428571428
6733,,,Wed Feb 26 13:24:13 +0000 2020,0.3928571428571429,0.5178571428571428
6734,,,Wed Feb 26 13:24:04 +0000 2020,0.3,0.1
6735,,,Wed Feb 26 13:23:08 +0000 2020,0.0,0.0
6736,,,Wed Feb 26 13:21:49 +0000 2020,0.5,0.5
6737,,,Wed Feb 26 13:21:31 +0000 2020,0.5,0.5
6738,,,Wed Feb 26 13:19:48 +0000 2020,0.3928571428571429,0.5178571428571428
6739,,,Wed Feb 26 13:17:56 +0000 2020,0.3928571428571429,0.5178571428571428
6740,,,Wed Feb 26 13:17:06 +0000 2020,0.0,0.0
6741,,,Wed Feb 26 13:16:36 +0000 2020,-0.033333333333333326,0.3
6742,,,Wed Feb 26 13:15:56 +0000 2020,0.0,0.35714285714285715
6743,,,Wed Feb 26 13:13:37 +0000 2020,0.5,0.5
6744,,,Wed Feb 26 13:12:19 +0000 2020,0.0,0.0
6745,,,Wed Feb 26 13:10:30 +0000 2020,0.5,0.5
6746,,,Wed Feb 26 13:01:48 +0000 2020,0.0,0.0
6747,,,Wed Feb 26 13:00:23 +0000 2020,0.0,0.0
6748,,,Wed Feb 26 12:56:25 +0000 2020,0.21666666666666667,0.5666666666666667
6749,,,Wed Feb 26 12:55:33 +0000 2020,0.5,0.5
6750,,,Wed Feb 26 12:53:53 +0000 2020,0.0,0.0
6751,,,Wed Feb 26 12:53:48 +0000 2020,0.3928571428571429,0.5178571428571428
6752,,,Wed Feb 26 12:53:36 +0000 2020,0.0,0.0
6753,,,Wed Feb 26 12:48:01 +0000 2020,0.0,0.0
6754,,,Wed Feb 26 12:47:38 +0000 2020,0.0,0.0
6755,,,Wed Feb 26 12:45:04 +0000 2020,0.5,0.5
6756,,,Wed Feb 26 12:43:24 +0000 2020,0.2857142857142857,0.5357142857142857
6757,,,Wed Feb 26 12:43:17 +0000 2020,0.5,0.5
6758,,,Wed Feb 26 12:42:08 +0000 2020,0.0,0.0
6759,,,Wed Feb 26 12:41:54 +0000 2020,0.2857142857142857,0.5357142857142857
6760,,,Wed Feb 26 12:40:06 +0000 2020,0.0,0.35714285714285715
6761,,,Wed Feb 26 12:38:21 +0000 2020,0.3928571428571429,0.5178571428571428
6762,,,Wed Feb 26 12:36:46 +0000 2020,0.3928571428571429,0.5178571428571428
6763,,,Wed Feb 26 12:32:46 +0000 2020,0.3928571428571429,0.5178571428571428
6764,,,Wed Feb 26 12:30:07 +0000 2020,0.5,0.5
6765,,,Wed Feb 26 12:29:32 +0000 2020,0.0,0.0
6766,,,Wed Feb 26 12:29:12 +0000 2020,0.0,0.0
6767,,,Wed Feb 26 12:29:11 +0000 2020,0.0,0.0
6768,,,Wed Feb 26 12:28:04 +0000 2020,-0.11111111111111112,0.17777777777777778
6769,,,Wed Feb 26 12:26:54 +0000 2020,0.3928571428571429,0.5178571428571428
6770,,,Wed Feb 26 12:24:10 +0000 2020,0.5,0.5
6771,,,Wed Feb 26 12:22:45 +0000 2020,0.5,0.5
6772,,,Wed Feb 26 12:22:06 +0000 2020,0.5,0.5
6773,,,Wed Feb 26 12:22:02 +0000 2020,0.5,0.5
6774,,,Wed Feb 26 12:17:31 +0000 2020,0.3928571428571429,0.5178571428571428
6775,,,Wed Feb 26 12:11:19 +0000 2020,0.5,0.5
6776,,,Wed Feb 26 12:10:44 +0000 2020,0.2857142857142857,0.5357142857142857
6777,,,Wed Feb 26 12:06:25 +0000 2020,0.5,0.5
6778,,,Wed Feb 26 12:04:43 +0000 2020,0.5,0.5
6779,,,Wed Feb 26 12:00:31 +0000 2020,0.2857142857142857,0.5357142857142857
6780,,,Wed Feb 26 11:57:40 +0000 2020,0.5,0.5
6781,,,Wed Feb 26 11:56:37 +0000 2020,-0.13333333333333333,0.4000000000000001
6782,,,Wed Feb 26 11:54:07 +0000 2020,0.5,0.5
6783,,,Wed Feb 26 11:53:19 +0000 2020,-0.15000000000000002,0.7
6784,,,Wed Feb 26 11:51:23 +0000 2020,0.5,0.5
6785,,,Wed Feb 26 11:49:30 +0000 2020,0.3928571428571429,0.5178571428571428
6786,,,Wed Feb 26 11:49:18 +0000 2020,0.25,0.5
6787,,,Wed Feb 26 11:49:15 +0000 2020,0.0,0.0
6788,,,Wed Feb 26 11:46:35 +0000 2020,0.2857142857142857,0.5357142857142857
6789,,,Wed Feb 26 11:44:39 +0000 2020,0.14166666666666666,0.2833333333333333
6790,,,Wed Feb 26 11:41:02 +0000 2020,0.3928571428571429,0.5178571428571428
6791,,,Wed Feb 26 11:39:51 +0000 2020,0.2857142857142857,0.5357142857142857
6792,,,Wed Feb 26 11:39:46 +0000 2020,0.2857142857142857,0.5357142857142857
6793,,,Wed Feb 26 11:38:37 +0000 2020,0.5,0.5
6794,,,Wed Feb 26 11:38:32 +0000 2020,0.5,0.5
6795,,,Wed Feb 26 11:37:15 +0000 2020,0.2857142857142857,0.5357142857142857
6796,,,Wed Feb 26 11:37:13 +0000 2020,0.3928571428571429,0.5178571428571428
6797,,,Wed Feb 26 11:35:20 +0000 2020,0.5,0.5
6798,,,Wed Feb 26 11:35:01 +0000 2020,0.5,0.5
6799,,,Wed Feb 26 11:34:32 +0000 2020,0.0,0.0
6800,,,Wed Feb 26 11:33:51 +0000 2020,0.0,0.0
6801,,,Wed Feb 26 11:32:22 +0000 2020,0.0,0.0
6802,,,Wed Feb 26 11:29:23 +0000 2020,0.25,0.5
6803,,,Wed Feb 26 11:29:04 +0000 2020,0.0,0.0
6804,,,Wed Feb 26 11:28:47 +0000 2020,0.0,0.0
6805,,,Wed Feb 26 11:28:30 +0000 2020,0.5,0.5
6806,,,Wed Feb 26 11:26:07 +0000 2020,0.5,0.5
6807,,,Wed Feb 26 11:25:04 +0000 2020,0.0,0.0
6808,,,Wed Feb 26 11:23:47 +0000 2020,0.0,0.0
6809,,,Wed Feb 26 11:22:39 +0000 2020,0.0,0.0
6810,,,Wed Feb 26 11:22:03 +0000 2020,0.5,0.5
6811,,,Wed Feb 26 11:21:48 +0000 2020,0.3928571428571429,0.5178571428571428
6812,,,Wed Feb 26 11:19:46 +0000 2020,0.3928571428571429,0.5178571428571428
6813,,,Wed Feb 26 11:18:39 +0000 2020,0.5,0.5
6814,,,Wed Feb 26 11:15:56 +0000 2020,0.3928571428571429,0.5178571428571428
6815,,,Wed Feb 26 11:15:34 +0000 2020,0.5,0.5
6816,,,Wed Feb 26 11:15:19 +0000 2020,0.0,0.0
6817,,,Wed Feb 26 11:14:03 +0000 2020,0.5,0.5
6818,,,Wed Feb 26 11:12:32 +0000 2020,0.0,0.0
6819,,,Wed Feb 26 11:12:22 +0000 2020,0.0,0.0
6820,,,Wed Feb 26 11:11:14 +0000 2020,0.0,0.0
6821,,,Wed Feb 26 11:09:20 +0000 2020,0.3928571428571429,0.5178571428571428
6822,,,Wed Feb 26 11:07:58 +0000 2020,0.5,0.5
6823,,,Wed Feb 26 11:05:38 +0000 2020,0.0,0.0
6824,,,Wed Feb 26 11:05:02 +0000 2020,0.0,0.0
6825,,,Wed Feb 26 11:04:22 +0000 2020,0.3928571428571429,0.5178571428571428
6826,,,Wed Feb 26 11:03:36 +0000 2020,0.5,0.5
6827,,,Wed Feb 26 11:03:29 +0000 2020,0.0,0.0
6828,,,Wed Feb 26 11:02:57 +0000 2020,0.0,0.0
6829,,,Wed Feb 26 11:02:47 +0000 2020,0.0,0.1
6830,,,Wed Feb 26 11:01:07 +0000 2020,0.5,0.5
6831,,,Wed Feb 26 11:00:56 +0000 2020,0.0,0.0
6832,,,Wed Feb 26 11:00:43 +0000 2020,0.3928571428571429,0.5178571428571428
6833,,,Wed Feb 26 11:00:40 +0000 2020,0.5,0.5
6834,,,Wed Feb 26 10:59:40 +0000 2020,0.5,0.5
6835,,,Wed Feb 26 10:59:03 +0000 2020,0.0,0.0
6836,,,Wed Feb 26 10:58:45 +0000 2020,0.5,0.5
6837,,,Wed Feb 26 10:57:00 +0000 2020,0.3928571428571429,0.5178571428571428
6838,,,Wed Feb 26 10:56:57 +0000 2020,0.3928571428571429,0.5178571428571428
6839,,,Wed Feb 26 10:55:42 +0000 2020,0.0,0.0
6840,,,Wed Feb 26 10:48:47 +0000 2020,0.3928571428571429,0.5178571428571428
6841,,,Wed Feb 26 10:47:45 +0000 2020,0.05,0.6785714285714286
6842,,,Wed Feb 26 10:45:03 +0000 2020,0.0,0.0
6843,,,Wed Feb 26 10:43:37 +0000 2020,0.5,0.5
6844,,,Wed Feb 26 10:43:36 +0000 2020,0.0,0.0
6845,,,Wed Feb 26 10:43:12 +0000 2020,0.5,0.8888888888888888
6846,,,Wed Feb 26 10:42:07 +0000 2020,0.5,0.5
6847,,,Wed Feb 26 10:41:19 +0000 2020,0.5,0.5
6848,,,Wed Feb 26 10:39:33 +0000 2020,0.5,0.5
6849,,,Wed Feb 26 10:37:33 +0000 2020,0.3928571428571429,0.5178571428571428
6850,,,Wed Feb 26 10:36:56 +0000 2020,0.5,0.5
6851,,,Wed Feb 26 10:36:11 +0000 2020,0.5,0.5
6852,,,Wed Feb 26 10:35:23 +0000 2020,0.5,0.5
6853,,,Wed Feb 26 10:35:14 +0000 2020,0.5,0.5
6854,,,Wed Feb 26 10:34:53 +0000 2020,0.0,0.0
6855,,,Wed Feb 26 10:34:41 +0000 2020,0.0,0.0
6856,,,Wed Feb 26 10:34:34 +0000 2020,0.5,0.5
6857,,,Wed Feb 26 10:33:02 +0000 2020,0.0,0.0
6858,,,Wed Feb 26 10:32:32 +0000 2020,0.5,0.5
6859,,,Wed Feb 26 10:32:29 +0000 2020,0.5,0.5
6860,,,Wed Feb 26 10:31:42 +0000 2020,0.0,0.0
6861,,,Wed Feb 26 10:31:11 +0000 2020,0.5,0.5
6862,,,Wed Feb 26 10:31:01 +0000 2020,0.5,0.5
6863,,,Wed Feb 26 10:30:56 +0000 2020,0.0,0.0
6864,,,Wed Feb 26 10:28:43 +0000 2020,0.5,0.5
6865,,,Wed Feb 26 10:27:18 +0000 2020,0.0,0.0
6866,,,Wed Feb 26 10:23:39 +0000 2020,0.5,0.5
6867,,,Wed Feb 26 10:23:29 +0000 2020,0.0,0.5
6868,,,Wed Feb 26 10:23:20 +0000 2020,0.3090909090909091,0.6
6869,,,Wed Feb 26 10:23:03 +0000 2020,0.5,0.5
6870,,,Wed Feb 26 10:21:16 +0000 2020,0.3928571428571429,0.5178571428571428
6871,,,Wed Feb 26 10:16:34 +0000 2020,0.5,0.5
6872,,,Wed Feb 26 10:15:36 +0000 2020,0.6000000000000001,0.775
6873,,,Wed Feb 26 10:11:47 +0000 2020,0.5,0.5
6874,,,Wed Feb 26 10:11:40 +0000 2020,0.5,0.5
6875,,,Wed Feb 26 10:11:19 +0000 2020,0.5,0.5
6876,,,Wed Feb 26 10:10:10 +0000 2020,0.0,0.0
6877,,,Wed Feb 26 10:09:50 +0000 2020,0.5,0.5
6878,,,Wed Feb 26 10:09:06 +0000 2020,0.04999999999999999,0.525
6879,,,Wed Feb 26 10:09:04 +0000 2020,0.0,0.0
6880,,,Wed Feb 26 10:08:43 +0000 2020,0.0,0.0
6881,,,Wed Feb 26 10:08:40 +0000 2020,0.0,0.0
6882,,,Wed Feb 26 10:08:12 +0000 2020,0.5,0.5
6883,,,Wed Feb 26 10:05:22 +0000 2020,0.5,0.5
6884,,,Wed Feb 26 10:04:39 +0000 2020,0.0,0.0
6885,,,Wed Feb 26 10:04:25 +0000 2020,0.5,0.5
6886,,,Wed Feb 26 10:03:14 +0000 2020,0.0,0.0
6887,,,Wed Feb 26 10:03:13 +0000 2020,0.0,0.0
6888,,,Wed Feb 26 10:02:59 +0000 2020,0.5,0.5
6889,,,Wed Feb 26 10:02:35 +0000 2020,0.5,0.5
6890,,,Wed Feb 26 10:02:23 +0000 2020,0.5,0.5
6891,,,Wed Feb 26 10:02:18 +0000 2020,0.5,0.5
6892,,,Wed Feb 26 10:01:37 +0000 2020,0.0,0.0
6893,,,Wed Feb 26 10:01:17 +0000 2020,0.5,0.5
6894,,,Wed Feb 26 10:00:09 +0000 2020,0.0,0.0
6895,,,Wed Feb 26 10:00:00 +0000 2020,0.5,0.5
6896,,,Wed Feb 26 09:59:58 +0000 2020,0.5,0.5
6897,,,Wed Feb 26 09:59:46 +0000 2020,0.5,0.5
6898,,,Wed Feb 26 09:59:39 +0000 2020,0.5,0.5
6899,,,Wed Feb 26 09:58:19 +0000 2020,0.3928571428571429,0.5178571428571428
6900,,,Wed Feb 26 09:57:51 +0000 2020,0.5,0.5
6901,,,Wed Feb 26 09:57:20 +0000 2020,0.0,0.0
6902,,,Wed Feb 26 09:57:00 +0000 2020,0.5,0.5
6903,,,Wed Feb 26 09:56:54 +0000 2020,0.5,0.5
6904,,,Wed Feb 26 09:55:24 +0000 2020,0.5,0.5
6905,,,Wed Feb 26 09:48:42 +0000 2020,0.3928571428571429,0.5178571428571428
6906,,,Wed Feb 26 09:47:27 +0000 2020,0.3928571428571429,0.5178571428571428
6907,,,Wed Feb 26 09:47:23 +0000 2020,0.0,0.0
6908,,,Wed Feb 26 09:45:31 +0000 2020,0.5,0.5
6909,,,Wed Feb 26 09:43:14 +0000 2020,0.21666666666666667,0.5666666666666667
6910,,,Wed Feb 26 09:40:21 +0000 2020,0.5,0.5
6911,,,Wed Feb 26 09:40:16 +0000 2020,0.5,0.5
6912,,,Wed Feb 26 09:40:06 +0000 2020,0.5,0.5
6913,,,Wed Feb 26 09:39:53 +0000 2020,0.5,0.5
6914,,,Wed Feb 26 09:39:13 +0000 2020,-0.3,0.4666666666666667
6915,,,Wed Feb 26 09:38:16 +0000 2020,0.0,0.0
6916,,,Wed Feb 26 09:38:00 +0000 2020,0.3928571428571429,0.5178571428571428
6917,,,Wed Feb 26 09:37:18 +0000 2020,0.2,0.4
6918,,,Wed Feb 26 09:33:58 +0000 2020,0.5,0.5
6919,,,Wed Feb 26 09:28:39 +0000 2020,0.5,0.5
6920,,,Wed Feb 26 09:28:01 +0000 2020,0.3928571428571429,0.5178571428571428
6921,,,Wed Feb 26 09:27:48 +0000 2020,0.05,0.35
6922,,,Wed Feb 26 09:27:25 +0000 2020,0.3928571428571429,0.5178571428571428
6923,,,Wed Feb 26 09:26:34 +0000 2020,0.3928571428571429,0.5178571428571428
6924,,,Wed Feb 26 09:25:02 +0000 2020,0.04999999999999999,0.525
6925,,,Wed Feb 26 09:24:09 +0000 2020,0.5,0.5
6926,,,Wed Feb 26 09:22:44 +0000 2020,0.5,0.5
6927,,,Wed Feb 26 09:21:44 +0000 2020,0.3928571428571429,0.5178571428571428
6928,,,Wed Feb 26 09:21:43 +0000 2020,0.0,0.0
6929,,,Wed Feb 26 09:19:34 +0000 2020,0.5,0.5
6930,,,Wed Feb 26 09:19:00 +0000 2020,-0.0035714285714285726,0.5589285714285714
6931,,,Wed Feb 26 09:16:52 +0000 2020,0.5,0.5
6932,,,Wed Feb 26 09:15:39 +0000 2020,0.5,0.5
6933,,,Wed Feb 26 09:14:20 +0000 2020,0.5,0.5
6934,,,Wed Feb 26 09:14:05 +0000 2020,0.5,0.5
6935,,,Wed Feb 26 09:11:36 +0000 2020,0.0,0.0
6936,,,Wed Feb 26 09:10:11 +0000 2020,0.3,0.1
6937,,,Wed Feb 26 09:08:43 +0000 2020,0.3928571428571429,0.5178571428571428
6938,,,Wed Feb 26 09:07:14 +0000 2020,0.3928571428571429,0.5178571428571428
6939,,,Wed Feb 26 08:58:26 +0000 2020,0.0,0.0
6940,,,Wed Feb 26 08:56:10 +0000 2020,0.5,0.8888888888888888
6941,,,Wed Feb 26 08:49:30 +0000 2020,0.0,0.0
6942,,,Wed Feb 26 08:48:30 +0000 2020,0.1,1.0
6943,,,Wed Feb 26 08:48:29 +0000 2020,0.0,0.0
6944,,,Wed Feb 26 08:48:28 +0000 2020,0.3928571428571429,0.5178571428571428
6945,,,Wed Feb 26 08:48:04 +0000 2020,0.1,1.0
6946,,,Wed Feb 26 08:47:25 +0000 2020,0.3928571428571429,0.5178571428571428
6947,,,Wed Feb 26 08:46:05 +0000 2020,0.3928571428571429,0.5178571428571428
6948,,,Wed Feb 26 08:44:17 +0000 2020,0.5,0.5
6949,,,Wed Feb 26 08:42:19 +0000 2020,0.5,0.8888888888888888
6950,,,Wed Feb 26 08:40:38 +0000 2020,0.3333333333333333,0.8333333333333334
6951,,,Wed Feb 26 08:33:28 +0000 2020,0.0,0.0
6952,,,Wed Feb 26 08:31:25 +0000 2020,0.15,0.35000000000000003
6953,,,Wed Feb 26 08:30:11 +0000 2020,0.5,0.5
6954,,,Wed Feb 26 08:29:07 +0000 2020,1.0,0.3
6955,,,Wed Feb 26 08:28:28 +0000 2020,0.3928571428571429,0.5178571428571428
6956,,,Wed Feb 26 08:23:37 +0000 2020,0.3928571428571429,0.5178571428571428
6957,,,Wed Feb 26 08:21:56 +0000 2020,0.8,1.0
6958,,,Wed Feb 26 08:19:40 +0000 2020,0.3928571428571429,0.5178571428571428
6959,,,Wed Feb 26 08:18:24 +0000 2020,0.5,0.5
6960,,,Wed Feb 26 08:17:13 +0000 2020,0.2681818181818182,0.6272727272727273
6961,,,Wed Feb 26 08:14:45 +0000 2020,0.5,0.5
6962,,,Wed Feb 26 08:10:50 +0000 2020,0.5,0.5
6963,,,Wed Feb 26 08:10:22 +0000 2020,0.0,0.0
6964,,,Wed Feb 26 08:07:45 +0000 2020,0.3928571428571429,0.5178571428571428
6965,,,Wed Feb 26 08:07:18 +0000 2020,0.3928571428571429,0.5178571428571428
6966,,,Wed Feb 26 08:07:17 +0000 2020,0.5,0.5
6967,,,Wed Feb 26 08:05:38 +0000 2020,0.3928571428571429,0.5178571428571428
6968,,,Wed Feb 26 08:03:50 +0000 2020,0.5,0.5
6969,,,Wed Feb 26 08:03:31 +0000 2020,0.3499999999999999,0.6666666666666666
6970,,,Wed Feb 26 08:02:34 +0000 2020,0.3928571428571429,0.5178571428571428
6971,,,Wed Feb 26 08:00:50 +0000 2020,0.3928571428571429,0.5178571428571428
6972,,,Wed Feb 26 08:00:35 +0000 2020,-0.5,0.5
6973,,,Wed Feb 26 07:56:15 +0000 2020,0.5,0.5
6974,,,Wed Feb 26 07:55:29 +0000 2020,0.2,0.55
6975,,,Wed Feb 26 07:54:53 +0000 2020,0.5,0.5
6976,,,Wed Feb 26 07:51:13 +0000 2020,0.3928571428571429,0.5178571428571428
6977,,,Wed Feb 26 07:49:44 +0000 2020,0.0,0.0
6978,,,Wed Feb 26 07:49:31 +0000 2020,0.5,0.5
6979,,,Wed Feb 26 07:48:08 +0000 2020,0.3928571428571429,0.5178571428571428
